"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"72XKD5KW","journalArticle","2011","Sayani, Hussein R.; Cobb, Kim M.; Cohen, Anne L.; Elliott, W. Crawford; Nurhati, Intan S.; Dunbar, Robert B.; Rose, Kathryn A.; Zaunbrecher, Laura K.","Effects of diagenesis on paleoclimate reconstructions from modern and young fossil corals","Geochimica et Cosmochimica Acta","","00167037","10.1016/j.gca.2011.08.026","https://linkinghub.elsevier.com/retrieve/pii/S0016703711004820","The integrity of coral-based reconstructions of past climate variability depends on a comprehensive knowledge of the eﬀects of post-depositional alteration on coral skeletal geochemistry. Here we combine millimeter-scale and micro-scale coral Sr/Ca data, scanning electron microscopy (SEM) images, and X-ray diﬀraction with previously published d18O records to investigate the eﬀects of submarine and subaerial diagenesis on paleoclimate reconstructions in modern and young sub-fossil corals from the central tropical Paciﬁc. In a 40-year-old modern coral, we ﬁnd secondary aragonite is associated with relatively high coral d18O and Sr/Ca, equivalent to sea-surface temperature (SST) artifacts as large as À3 and À5 °C, respectively. Secondary aragonite observed in a 350-year-old fossil coral is associated with relatively high d18O and Sr/Ca, resulting in apparent paleo-SST oﬀsets of up to À2 and À4 °C, respectively. Secondary Ion Mass Spectrometry (SIMS) analyses of secondary aragonite yield Sr/Ca ratios ranging from 10.78 to 12.39 mmol/mol, signiﬁcantly higher compared to 9.15 ± 0.37 mmol/mol measured in more pristine sections of the same fossil coral. Widespread dissolution and secondary calcite observed in a 750-year-old fossil coral is associated with relatively low d18O and Sr/Ca. SIMS Sr/Ca measurements of the secondary calcite (1.96–9.74 mmol/mol) are signiﬁcantly lower and more variable than Sr/Ca values from more pristine portions of the same fossil coral (8.22 ± 0.13 mmol/mol). Our results indicate that while diagenesis has a much larger impact on Sr/Ca-based paleoclimate reconstructions than d18O-based reconstructions at our site, SIMS analyses of relatively pristine skeletal elements in an altered coral may provide robust estimates of Sr/Ca which can be used to derive paleo-SSTs.","2011-11","2021-09-23 22:35:36","2021-09-23 22:35:36","2021-06-28 14:33:34","6361-6373","","21","75","","Geochimica et Cosmochimica Acta","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 21","","","","pacific,; el-nino,; climate variability,; new-caledonia,; sea-surface temperature,; porites corals,; precipitation; southern-oscillation,; sr/ca,; trace-elements,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4M5WRTJ","journalArticle","2006","Smith, Jennifer E.; Shaw, Morrigan; Edwards, Rob A.; Obura, David; Pantos, Olga; Sala, Enric; Sandin, Stuart A.; Smriga, Steven; Hatay, Mark; Rohwer, Forest L.","Indirect effects of algae on coral: algae-mediated, microbe-induced coral mortality","Ecology Letters","","1461-023X, 1461-0248","10.1111/j.1461-0248.2006.00937.x","http://doi.wiley.com/10.1111/j.1461-0248.2006.00937.x","Declines in coral cover are generally associated with increases in the abundance of ﬂeshy algae. In many cases, it remains unclear whether algae are responsible, directly or indirectly, for coral death or whether they simply settle on dead coral surfaces. Here, we show that algae can indirectly cause coral mortality by enhancing microbial activity via the release of dissolved compounds. When coral and algae were placed in chambers together but separated by a 0.02 lm filter, corals suffered 100% mortality. With the addition of the broad-spectrum antibiotic ampicillin, mortality was completely prevented. Physiological measurements showed complementary patterns of increasing coral stress with proximity to algae. Our results suggest that as human impacts increase and algae become more abundant on reefs a positive feedback loop may be created whereby compounds released by algae enhance microbial activity on live coral surfaces causing mortality of corals and further algal growth.","2006-07","2021-09-23 22:35:36","2021-09-23 22:35:36","2021-06-28 14:33:37","835-845","","7","9","","Ecol Letters","Indirect effects of algae on coral","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 7","","","","Animals,; Ecosystem,; Anthozoa/microbiology,; Eukaryota,; Bacteria/chemistry,; Mortality,; Population Dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFNWJ396","journalArticle","2010","Smriga, Steven; Sandin, Stuart A.; Azam, Farooq","Abundance, diversity, and activity of microbial assemblages associated with coral reef fish guts and feces: Microbial assemblages associated with coral reef fish guts","FEMS Microbiology Ecology","","01686496, 15746941","10.1111/j.1574-6941.2010.00879.x","https://academic.oup.com/femsec/article-lookup/doi/10.1111/j.1574-6941.2010.00879.x","Feces and distal gut contents were collected from three coral reef ﬁsh species. Bacteria cell abundances, as determined via epiﬂuorescence microscopy, ranged two orders of magnitude among the ﬁshes. Mass-speciﬁc and apparent cell-speciﬁc hydrolytic enzyme activities in feces from Chlorurus sordidus were very high, suggesting that endogenous ﬁsh enzymes were egested into feces. Denaturing gradient gel electrophoresis proﬁles of 16S rRNA genes were more similar among multiple individuals of the surgeonﬁsh Acanthurus nigricans than among individuals of the parrotﬁsh C. sordidus or the snapper Lutjanus bohar. Analyses of fecesderived 16S rRNA gene clones revealed that at least ﬁve bacterial phyla were present in A. nigricans and that Vibrionaceae comprised 10% of the clones. Meanwhile, C. sordidus contained at least ﬁve phyla and L. bohar three, but Vibrionaceae comprised 71% and 76% of the clones, respectively. Many sequences clustered phylogenetically to cultured Vibrio spp. and Photobacterium spp. including Vibrio ponticus and Photobacterium damselae. Other Vibrionaceae-like sequences comprised a distinct phylogenetic group that may represent the presence of ‘feces-speciﬁc’ bacteria. The observed differences among ﬁshes may reﬂect native gut microbiota and/or bacterial assemblages associated with ingested prey.","2010-03-30","2021-09-23 22:35:36","2021-09-23 22:35:36","2021-06-28 14:33:40","no-no","","","","","","Abundance, diversity, and activity of microbial assemblages associated with coral reef fish guts and feces","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","Animals,; Biodiversity,; Water Microbiology; Anthozoa,; Phylogeny,; Bacteria/classification/genetics,; DNA, Bacterial/genetics,; Feces/microbiology,; Gene Library,; Likelihood Functions,; Perciformes/microbiology,; RNA, Ribosomal, 16S/genetics,; Sequence Analysis, DNA,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYRFWG6L","journalArticle","2013","Sterling, Eleanor J.; McFadden, Katherine W.; Holmes, Katherine E.; Vintinner, Erin C.; Arengo, Felicity; Naro-Maciel, Eugenia","Ecology and Conservation of Marine Turtles in a Central Pacific Foraging Ground","Chelonian Conservation and Biology","","1071-8443, 1943-3956","10.2744/CCB-1014.1","http://www.bioone.org/doi/abs/10.2744/CCB-1014.1","Foraging grounds are critical to the survival of marine turtles, yet studies of these areas lag behind those of nesting sites. Our study represents the first data and discussion on marine turtle distribution, abundance, and health at a marine turtle foraging ground in the central Pacific, Palmyra Atoll National Wildlife Refuge, which constitutes a regionally important mixed-size-class foraging ground for green turtles (Chelonia mydas) and, to a lesser extent, for hawksbill turtles (Eretmochelys imbricata). Surveys and anecdotal reports suggest that nesting activity is rare, and we have confirmed the presence of limited suitable nesting habitat. During inwater activities from 2008 to 2011, we caught 211 green turtles ranging from postpelagic juveniles to adults (weight: mean = 44.6 kg, range = 7.2–146.3 kg; curved carapace length (CCL): mean = 69.7 cm, range = 41.0–113.6 cm) and 2 juvenile hawksbills (weight2009 = 16.3 kg, CCL2009 = 57.0; weight2011 = 11.2 kg, CCL2011 = 50.5 cm). Body condition indices did not significantly differ by year of capture. These indices, along with the absence of observed fibropapilloma tumors, indicated that turtles at Palmyra Atoll were on average in very good condition. We also conducted 11 relative abundance surveys from 2005 to 2011, a subset of which revealed an uneven distribution of turtles around Palmyra Atoll with 3 hot spots of turtle abundance off the flats to the north, south, and east. By linking several aspects of our research program with similar efforts at foraging grounds throughout the Pacific Basin, we can further our understanding of poorly known regional migratory connectivity.","2013-07","2021-09-23 22:35:36","2021-09-23 22:35:36","2021-06-28 14:33:44","2-16","","1","12","","Chelonian Conservation and Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 1","","","","coral-reefs,; hawaiian-islands,; northern line islands,; palmyra atoll,; baja-california,; body condition,; chelonia mydas,; chelonia-mydas,; conservation threats,; eastern pacific green turtle,; eretmochelys imbricata,; fibropapillomatosis,; foraging,; green sea-turtles,; hawksbill turtle,; herpes virus,; mexico,; population; relative abundance,; reptilia,; testudines,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUBL6VWV","journalArticle","2007","Stevenson, Charlotte; Katz, Laure S.; Micheli, Fiorenza; Block, Barbara; Heiman, Kimberly W.; Perle, Chris; Weng, Kevin; Dunbar, Robert; Witting, Jan","High apex predator biomass on remote Pacific islands","Coral Reefs","","0722-4028, 1432-0975","10.1007/s00338-006-0158-x","http://link.springer.com/10.1007/s00338-006-0158-x","On coral reefs in Palmyra—a central PaciWc atoll with limited Wshing pressure—total Wsh biomass was 428 and 299% greater than on reefs in nearby Christmas and Fanning Islands. Large apex predators, groupers, sharks, snappers, and jacks larger than 50 cm in length, accounted for 56% of total Wsh biomass in Palmyra on average, but only 7 and 3% on Christmas and Fanning. These biomass proportions are remarkably similar to those previously reported for the remote and uninhabited Northwest Hawaiian Islands (NWHI) and densely populated Main Hawaiian Islands (MHI), although Palmyra’s reefs are dominated in biomass by sharks (44% of the total), whereas the NWHI by jacks (39%). Herbivorous Wsh biomass was also greater on Palmyra than on Christmas and Fanning (343 and 207%, respectively). These results and previous Wndings indicate that remote, uninhabited islands support high levels of consumers, and highlight the importance of healthy coral reef ecosystems as reference points for assessment of human impacts and establishment of restoration goals.","2007-03-06","2021-09-23 22:35:36","2021-09-23 22:35:36","2021-06-28 14:33:50","47-51","","1","26","","Coral Reefs","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 1","","","","coral reefs,; ecosystems,; palmyra,; depletion; fish communities,; fishing impacts,; food webs,; line islands,; top predators,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVCUF67L","journalArticle","2018","Struckhoff, Matthew A.; Orazio, Carl E.; Tillitt, Donald E.; Shaver, David K.; Papoulias, Diana M.","Mapping elemental contamination on Palmyra Atoll National Wildlife Refuge","Marine Pollution Bulletin","","0025326X","10.1016/j.marpolbul.2017.12.065","https://linkinghub.elsevier.com/retrieve/pii/S0025326X17311013","Palmyra Atoll, once a WWII U.S. Navy air station, is now a U.S. National Wildlife Refuge with nearly 50 km2 of coral reef and 275 ha of emergent lands with forests of Pisonia grandis trees and colonies of several bird species. Due to the known elemental and organic contamination from chemicals associated with aviation, power generation and transmission, waste management, and other air station activities, a screening survey to map elemental concentrations was conducted. A map of 1944 Navy facilities was georeferenced and identiﬁable features were digitized. These data informed a targeted survey of 25 elements in soils and sediment at locations known or suspected to be contaminated, using a hand-held X-ray ﬂuorescence spectrometer. At dozens of locations, concentrations of elements exceeded established soil and marine sediment thresholds for adverse ecological eﬀects. Results were compiled into a publically available geospatial dataset to inform potential remediation and habitat restoration activities.","2018-03","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:33:54","97-105","","","128","","Marine Pollution Bulletin","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","Animals,; Ecosystem,; Pacific Islands,; Geologic Sediments/chemistry,; Coral Reefs,; Pacific Ocean,; Palmyra Atoll,; Animals, Wild,; Line Islands,; Conservation of Natural Resources/methods,; Elemental contaminants,; Environmental Monitoring/instrumentation/methods,; Environmental Pollutants/analysis,; Geographic Information Systems,; Geospatial data,; Hand-held X-ray fluorescence spectrometry,; Satellite Imagery,; Soil/chemistry,; Spectrometry, X-Ray Emission,; Trace Elements/analysis,; United States,; WWII Pacific bases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6G2DRGRG","journalArticle","2007","Tittensor, Derek P.; Micheli, Fiorenza; Nyström, Magnus; Worm, Boris","Human impacts on the species?area relationship in reef fish assemblages","Ecology Letters","","1461-023X, 1461-0248","10.1111/j.1461-0248.2007.01076.x","http://doi.wiley.com/10.1111/j.1461-0248.2007.01076.x","The relationship between species richness and area is one of the oldest, most recognized patterns in ecology. Here we provide empirical evidence for strong impacts of ﬁsheries exploitation on the slope of the species–area relationship (SAR). Using comparative ﬁeld surveys of ﬁsh on protected and exploited reefs in three oceans and the Mediterranean Sea, we show that exploitation consistently depresses the slope of the SAR for both power-law and exponential models. The magnitude of change appears to be proportional to ﬁshing intensity. Results are independent of taxonomic resolution and robust across coral and rocky reefs, sampling protocols and statistical methods. Changes in species richness, relative abundance and patch occupancy all appear to contribute to this pattern. We conclude that exploitation pressure impacts the fundamental scaling of biodiversity as well as the species richness and spatial distribution patterns of reef ﬁsh. We propose that species–area curves can be sensitive indicators of community-level changes in biodiversity, and may be useful in quantifying the human imprint on reef biodiversity, and potentially elsewhere.","2007-09","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:33:58","760-772","","9","10","","Ecol Letters","Human impacts on the species?","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 9","","","","Animals,; Ecosystem,; Oceans and Seas,; Models, Biological,; Fishes,; Humans,; Population Dynamics; Conservation of Natural Resources tatistics & numerical data,; Fisheries statistics & numerical data,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CQNTX5TN","journalArticle","2015","Weng, Kc; Pedersen, Mw; Del Raye, Ga; Caselle, Je; Gray, Ae","Umbrella species in marine systems: using the endangered humphead wrasse to conserve coral reefs","Endangered Species Research","","1863-5407, 1613-4796","10.3354/esr00663","http://www.int-res.com/abstracts/esr/v27/n3/p251-263/","Extinction risk is closely tied to body size, home range, and species distribution. Quantifying home range is critical for conservation, and can enable the use of concepts such as ‘umbrella species’, whose conservation protects other species due to shared habitat. To determine the value of the humphead wrasse as an umbrella species for coral reef conservation, we conducted a multi-year study of humphead wrasse home range at Palmyra Atoll, Central Tropical Pacific, tagging juvenile, female, and male individuals with acoustic transmitters. We quantified home range using 2 metrics, length and area, and determined if these metrics were related to the sex and maturity status of the individual. We recorded individual movements during 5030 fishdays, yielding detailed records for 14 individuals comprising 3 juveniles, 5 females, and 6 males. The home range of humphead wrasse measured over a 2 yr study was 0.4 to 14 km and changed with ontogeny. Females had larger home ranges than other reef fishes studied to date (n = 68), indicating value as an umbrella species for coral reefs. We compared the home range of the species to the size distribution of tropical marine protected areas (MPAs), and used a model to estimate the MPA length necessary to retain humphead wrasse. Most MPAs are too small to effectively protect the humphead wrasse.","2015-04-29","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:05","251-263","","3","27","","Endang. Species. Res.","Umbrella species in marine systems","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 3","","","","ocean acidification,; home-range,; cheilinus-undulatus,; extinction risk,; fishes; international-trade,; iucn red list,; protected areas,; rocky-mountains,; site fidelity,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NK4QVNYH","journalArticle","2017","White, Timothy D.; Carlisle, Aaron B.; Kroodsma, David A.; Block, Barbara A.; Casagrandi, Renato; De Leo, Giulio A.; Gatto, Marino; Micheli, Fiorenza; McCauley, Douglas J.","Assessing the effectiveness of a large marine protected area for reef shark conservation","Biological Conservation","","00063207","10.1016/j.biocon.2017.01.009","https://linkinghub.elsevier.com/retrieve/pii/S0006320717300678","Large marine protected areas (MPAs) have recently been established throughout the world at an unprecedented pace, yet the value of these reserves for mobile species conservation remains unclear. Reef shark populations continue to decline even within some of the largest MPAs, fueling unresolved debates over the ability of protected areas to aid mobile species that transit beyond MPA boundaries. We assessed the capacity of a large MPA to conserve grey reef sharks - a Near Threatened species with a widespread distribution and poorly understood offshore movement patterns - using a combination of conventional tags, satellite tags, and an emerging vessel tracking technology. We found that the 54,000 km2 U.S. Palmyra Atoll National Wildlife Refuge in the central Paciﬁc Ocean provides substantial protection for grey reef sharks, as two-thirds of satellite-tracked sharks remained within MPA boundaries for the entire study duration. Additionally, our analysis of N0.5 million satellite detections of commercial ﬁshing vessels identiﬁed virtually no ﬁshing effort within the refuge and signiﬁcant effort beyond the MPA perimeter, suggesting that large MPAs can effectively beneﬁt reef sharks and other mobile species if properly enforced. However, our results also highlight limitations of place-based conservation as some of these reef-associated sharks moved surprising distances into pelagic waters (up to 926 km from Palmyra Atoll, 810 km beyond MPA boundaries). Small-scale ﬁshermen operating beyond MPA boundaries (up to 366 km from Palmyra) captured 2% of sharks that were initially tagged at Palmyra, indicating that large MPAs provide substantial, though incomplete, protection for reef sharks.","2017-03","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:08","64-71","","","207","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","marine protected areas,; ocean,; movement patterns,; satellite telemetry,; automatic identification system,; carcharhinus amblyrhynchos,; carcharhinus-amblyrhynchos,; declines,; fisheries,; overlap; reserve networks,; sea-turtles,; tracking,; vessel tracking,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6E2R4KZ","journalArticle","","Wicks, Laura Caroline","Persistence of corals in marginal habitats: the role of the environment, and symbiont diversity and ecophysiology","","","","","http://researcharchive.vuw.ac.nz/handle/10063/1210","Many corals live in marginal habitats, close to their survival thresholds of water temperature, light penetration and aragonite saturation. Living under these highly variable and extreme conditions is likely facilitated by specific physiological adaptations and/or the presence of unique species of coral and their symbionts but data on these factors are limited.","","2021-09-23 22:35:37","2021-09-23 22:35:37","","240","","","","","","","","","","","","","en","","","","","Zotero","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66LCBV75","journalArticle","2008","Williams, Gareth J.; Maragos, James E.; Davy, Simon K.","Characterization of the coral communities at Palmyra Atoll in the remote central Pacific Ocean","Atoll Research Bulletin","","00775630","10.5479/si.00775630.557.1","https://repository.si.edu/handle/10088/6797","Detecting spatial differences between ecological communities is central for establishing baselines, future monitoring and ecosystem management. In remote locations field survey time is often limited but should be balanced with suitable survey effort. Adequate baselines of coral community structure are essential in order to monitor the effects of any environmental changes. Palmyra Atoll is a U.S. National Wildlife Refuge and an important ecosystem for conservation and compatible scientific investigation. WWII military construction impacted the atoll, and lagoon restoration has been proposed to facilitate reef recovery. A total of 84 coral species/morphological groups representing 31 genera were recorded during 2007 surveys at Palmyra. Significant differences in relative coral community structure were detected between reef types (back reef, fore reef) and among individual sites (5 back reef, 6 fore reef) around the atoll. Depth differences between the sites significantly explained 34.1% of the variation in coral community distribution. The back reef was characterized by corals within the genera Montipora, Astreopora and Acropora, whereas the fore reef was characterised by Pocillopora, Hydnophora, Leptoseris, Gardineroseris, Fungia, Favites and Favia. A core of 36 species/morphological groups was found to be best discriminator between the 11 sites. The ability to detect among-site community differences was only compromised at the species presence/absence resolution for transect sizes of 10-30 m2. Further monitoring and measuring of additional spatial and environmental variables at comparable levels would allow creation of an explanatory model for coral distribution at Palmyra and serve as a valuable management tool for predicting community changes in response to natural and proposed physical changes.","2008","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:11","1-30","","","557","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWZJKAD6","journalArticle","","Williams, Gareth John","Coral disease and the environment in the Pacific Ocean","","","","","http://researcharchive.vuw.ac.nz/handle/10063/1564","","","2021-09-23 22:35:37","2021-09-23 22:35:37","","241","","","","","","","","","","","","","en","","","","","Zotero","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D47WNRVX","journalArticle","2008","Williams, G. J.; Aeby, G. S.; Davy, S. K.","Coral disease at Palmyra Atoll, a remote reef system in the Central Pacific","Coral Reefs","","0722-4028, 1432-0975","10.1007/s00338-007-0314-y","http://link.springer.com/10.1007/s00338-007-0314-y","","2008-03","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:17","207-207","","1","27","","Coral Reefs","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 1","","","","Atoll,; Backreef,; Coral Reef,; Forereef; Indigenous Population,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EB6A57UL","journalArticle","2010","Williams, Gareth J.; Knapp, Ingrid S.; Maragos, James E.; Davy, Simon K.","Modeling patterns of coral bleaching at a remote Central Pacific atoll","Marine Pollution Bulletin","","0025326X","10.1016/j.marpolbul.2010.05.009","https://linkinghub.elsevier.com/retrieve/pii/S0025326X10002109","A mild bleaching event (9.2% prevalence) at Palmyra Atoll occurred in response to the 2009 ENSO, when mean water temperature reached 29.8–30.1 °C. Prevalence among both abundant and sparse taxa varied with no clear pattern in susceptibility relating to coral morphology. Seven taxon-speciﬁc models showed that turbidity exacerbated while prior exposure to higher background temperatures alleviated bleaching, with these predictors explaining an average 16.3% and 11.5% variation in prevalence patterns, respectively. Positive associations occurred between bleaching prevalence and both immediate temperature during the bleaching event (average 8.4% variation explained) and increased sand cover (average 3.7%). Despite these associations, mean unexplained variation in prevalence equalled 59%. Lower bleaching prevalence in areas experiencing higher background temperatures suggests acclimation to temperature stress among several coral genera, while WWII modiﬁcations may still be impacting the reefs via shoreline sediment re-distribution and increased turbidity, exacerbating coral bleaching susceptibility during periods of high temperature stress.","2010-09","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:20","1467-1476","","9","60","","Marine Pollution Bulletin","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 9","","","","Animals,; Ecosystem,; Models, Biological,; Pacific Ocean,; Anthozoa/physiology,; Temperature; Physiological,; Stress,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TTIQ4V7","journalArticle","2011","Williams, Gareth J.; Work, Thierry M.; Aeby, Greta S.; Knapp, Ingrid S.; Davy, Simon K.","Gross and microscopic morphology of lesions in Cnidaria from Palmyra Atoll, Central Pacific","Journal of Invertebrate Pathology","","00222011","10.1016/j.jip.2010.08.002","https://linkinghub.elsevier.com/retrieve/pii/S002220111000176X","We conducted gross and microscopic characterizations of lesions in Cnidaria from Palmyra Atoll, Central Paciﬁc. We found growth anomalies (GA) to be the most commonly encountered lesion. Cases of discoloration and tissue loss were rare. GAs had a focal or multi-focal distribution and were predominantly nodular, exophytic, and umbonate. In scleractinians, the majority of GAs manifested as hyperplasia of the basal body wall (52% of cases), with an associated absence or reduction of polyp structure (mesenteries and ﬁlaments, actinopharynx and tentacles), and depletion of zooxanthellae in the gastrodermis of the upper body wall. In the soft corals Sinularia sp. and Lobophytum sp., GAs exclusively manifested as prominent hyperplasia of the coenenchyme with an increased density of solenia. In contrast to scleractinians, soft coral GAs displayed an inﬂammatory and necrotizing component with marked edema of the mesoglea, accompanied by inﬁltrates of variably-sized granular amoebocytes. Fungi, algae, sponges, and Crustacea were present in some scleractinian GAs, but absent in soft coral GAs. Fragmentation of tissues was a common ﬁnding in Acropora acuminata and Montipora cf. dilatata colonies with tissue loss, although no obvious causative agents were seen. Discoloration in the zoanthid, Palythoa tuberculosa, was found to be the result of necrosis, while in Lobophytum sp. discoloration was the result of zooxanthellar depletion (bleaching). Soft corals with discoloration or tissue loss showed a marked inﬂammatory response, however no obvious causative organisms were seen. Lesions that appeared similar at the gross level were revealed to be distinct by microscopy, emphasizing the importance of histopathology.","2011-02","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:28","165-173","","2","106","","Journal of Invertebrate Pathology","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 2","","","","Animals,; anatomy & histology,; Cnidaria,; Color,; cytology,; growth & development,; Hyperplasia,; Necrosis,; Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QK6KSNW","journalArticle","2011","Williams, G. J.; Knapp, I. S.; Work, T. M.; Conklin, E. J.","Outbreak of Acropora white syndrome following a mild bleaching event at Palmyra Atoll, Northern Line Islands, Central Pacific","Coral Reefs","","0722-4028, 1432-0975","10.1007/s00338-011-0762-2","http://link.springer.com/10.1007/s00338-011-0762-2","","2011-09","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:30","621-621","","3","30","","Coral Reefs","","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 3","","","","Atoll,; Backreef,; Anthropogenic Stressor; Thermal Stress,; Tissue Loss,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4TPHHG2","journalArticle","2011","Williams, Gareth J.; Knapp, Ingrid S.; Maragos, James E.; Davy, Simon K.","Proximate environmental drivers of coral communities at Palmyra Atoll: Establishing baselines prior to removing a WWII military causeway","Marine Pollution Bulletin","","0025326X","10.1016/j.marpolbul.2011.05.002","https://linkinghub.elsevier.com/retrieve/pii/S0025326X11002529","A management proposal aims to partly remove a WWII military causeway at Palmyra Atoll to improve lagoon water circulation and alleviate sedimentation stress on the southeast backreef, an area of high coral cover and diversity. This action could result in a shift in sedimentation across reef sites. To provide management advice, we quantiﬁed the proximate environmental factors driving scleractinian coral cover and community patterns at Palmyra. The proportion of ﬁne sedimentation was the optimal predictor of coral cover and changes in community structure, explaining 23.7% and 24.7% of the variation between sites, respectively. Scleractinian coral cover was negatively correlated with increases in ﬁne sedimentation. Removing the causeway could negatively affect the Montipora corals that dominate the western reef terrace, as this genus was negatively correlated with levels of ﬁne sedimentation. The tolerance limits of corals, and sediment re-distribution patterns, should be determined prior to complete removal of the causeway.","2011-08","2021-09-23 22:35:37","2021-09-23 22:35:37","2021-06-28 14:34:33","1842-1851","","8","62","","Marine Pollution Bulletin","Proximate environmental drivers of coral communities at Palmyra Atoll","","","","","","","en","","","","","DOI.org (Crossref)","","Number: 8","","","","Animals,; Ecosystem,; Pacific Ocean,; Geography,; Environmental Monitoring/methods,; Anthozoa/classification/physiology,; Geologic Sediments/analysis,; Military Personnel,; World War II","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
